pathway	pval	padj	ES	NES	nMoreExtreme	size	Reactome_ID
FGFR1 ligand binding and activation	0.304407713498623	0.541903555102026	-0.582595722481163	-1.14648437245771	220	18	R-HSA-190242
Activated NOTCH1 Transmits Signal to the Nucleus	0.175949367088608	0.379056764565276	-0.58299931231314	-1.24684498673657	138	31	R-HSA-2122948
O-linked glycosylation of mucins	0.03584229390681	0.113862202435193	-0.583043592753786	-1.3670326077861	29	63	R-HSA-913709
Dectin-2 family	0.200258397932817	0.418775463361451	-0.58405985350786	-1.22799607640505	154	28	R-HSA-5621480
Signaling by NTRKs	0.00108932461873638	0.0498878284345412	-0.584785817918399	-1.48297492575521	0	134	R-HSA-166520
O-linked glycosylation	0.00441014332965821	0.0498878284345412	-0.585016287187116	-1.46249137069104	3	112	R-HSA-5173105
Aspirin ADME	0.103831891223733	0.260396946564885	-0.585130817857248	-1.30850711852152	83	43	R-HSA-9749641
Neurotransmitter receptors and postsynaptic signal transmission	0.00105374077976818	0.0498878284345412	-0.586886258468468	-1.53524047766062	0	204	R-HSA-112314
Diseases of glycosylation	0.00108108108108108	0.0498878284345412	-0.586894997824844	-1.50196729339031	0	145	R-HSA-3781865
Nuclear Receptor transcription pathway	0.0548112058465286	0.157702416821591	-0.587060859342882	-1.35011243464251	44	53	R-HSA-383280
Respiratory syncytial virus (RSV) attachment and entry	0.225201072386059	0.44363934980557	-0.588351598823622	-1.20032479472865	167	23	R-HSA-9820960
Sensory processing of sound by inner hair cells of the cochlea	0.0247349823321555	0.0903963699715543	-0.588466241978897	-1.3987981913968	20	67	R-HSA-9662360
Termination of O-glycan biosynthesis	0.211563731931669	0.429013317301931	-0.590956891242448	-1.22196771489489	160	25	R-HSA-977068
Syndecan interactions	0.188311688311688	0.399645349564574	-0.591145676944425	-1.23156032924955	144	27	R-HSA-3000170
Keratan sulfate biosynthesis	0.179586563307494	0.383795578887448	-0.591682018949966	-1.24402181280929	138	28	R-HSA-2022854
Cardiac conduction	0.0010989010989011	0.0498878284345412	-0.592817434168651	-1.49671711511475	0	130	R-HSA-5576891
Signaling by ERBB2 TMD/JMD mutants	0.22192151556157	0.440218914633523	-0.593788431385377	-1.20364411808145	163	22	R-HSA-9665686
Paracetamol ADME	0.169859514687101	0.369578247544737	-0.593807041022281	-1.25647776535374	132	29	R-HSA-9753281
Arachidonic acid metabolism	0.0336943441636582	0.109694738319404	-0.594832867619798	-1.38684952988954	27	59	R-HSA-2142753
Collagen formation	0.00685714285714286	0.0498878284345412	-0.595252410956604	-1.45093890764064	5	90	R-HSA-1474290
GAB1 signalosome	0.292582417582418	0.528016687576523	-0.595473872171929	-1.15997375654421	212	17	R-HSA-180292
Bacterial Infection Pathways	0.0173812282734647	0.0712630359212051	-0.596260813980231	-1.42999025627212	14	71	R-HSA-9824439
Negative regulation of TCF-dependent signaling by WNT ligand antagonists	0.340425531914894	0.584105332954438	-0.596556432265893	-1.12754956351745	239	15	R-HSA-3772470
GABA receptor activation	0.0276110444177671	0.0963449209471022	-0.597060099046768	-1.39494795748583	22	60	R-HSA-977443
Cellular hexose transport	0.22312925170068	0.440218914633523	-0.600045097825603	-1.21127329124884	163	21	R-HSA-189200
PI-3K cascade:FGFR4	0.244870041039672	0.470982409955726	-0.600938832949945	-1.19788678608096	178	20	R-HSA-5654720
Cargo concentration in the ER	0.125634517766497	0.303000895789788	-0.601022828758212	-1.28522088363012	98	33	R-HSA-5694530
ADORA2B mediated anti-inflammatory cytokines production	0.0741656365883807	0.199396137713024	-0.601733170224948	-1.34563436527446	59	43	R-HSA-9660821
Signaling by NTRK3 (TRKC)	0.273351648351648	0.503704161007532	-0.602602346361152	-1.17385991237761	198	17	R-HSA-9034015
Non-integrin membrane-ECM interactions	0.0240673886883273	0.0884493388209676	-0.602667162326008	-1.40511514452143	19	59	R-HSA-3000171
Elastic fibre formation	0.0694789081885856	0.18912101150088	-0.603634917242757	-1.35045684499274	55	44	R-HSA-1566948
Collagen biosynthesis and modifying enzymes	0.0153121319199058	0.0661790668348045	-0.60385127808895	-1.43536878653059	12	67	R-HSA-1650814
Cell junction organization	0.00109409190371991	0.0498878284345412	-0.604079759372066	-1.5156850547396	0	116	R-HSA-446728
Thrombin signalling through proteinase activated receptors (PARs)	0.113636363636364	0.281303602058319	-0.605257593799386	-1.29595348606765	89	32	R-HSA-456926
Transcriptional Regulation by NPAS4	0.109833971902937	0.273247943351036	-0.605929182147232	-1.2949027320107	85	34	R-HSA-9634815
GPER1 signaling	0.057001239157373	0.162224784760246	-0.606148220807908	-1.36187429234372	45	45	R-HSA-9634597
RHO GTPases Activate ROCKs	0.235616438356164	0.458648022438112	-0.607309058010988	-1.20209785755595	171	19	R-HSA-5627117
SHC-mediated cascade:FGFR2	0.195710455764075	0.410835388739946	-0.607786346562293	-1.2399745715571	145	23	R-HSA-5654699
Nuclear Events (kinase and transcription factor activation)	0.0217129071170084	0.082333335657558	-0.608123451112455	-1.41690757124199	17	61	R-HSA-198725
Lewis blood group biosynthesis	0.241046831955923	0.467783833341822	-0.608587868918869	-1.19763406090814	174	18	R-HSA-9037629
Voltage gated Potassium channels	0.0630407911001236	0.174492653846756	-0.609954455280282	-1.36401933097785	50	43	R-HSA-1296072
Post NMDA receptor activation events	0.00568828213879408	0.0498878284345412	-0.610932752739501	-1.4779036380521	4	80	R-HSA-438064
Adherens junctions interactions	0.0264423076923077	0.0937629937629938	-0.611836056499145	-1.4227464248439	21	57	R-HSA-418990
MECP2 regulates neuronal receptors and channels	0.231404958677686	0.452130325814536	-0.612252850742178	-1.20484634246742	167	18	R-HSA-9022699
Phospholipase C-mediated cascade: FGFR1	0.274755927475593	0.504873637041986	-0.612917415762321	-1.17624237726513	196	16	R-HSA-5654219
FRS-mediated FGFR4 signaling	0.186738836265223	0.397729469448008	-0.614395478912783	-1.24541581694987	137	22	R-HSA-5654712
L1CAM interactions	0.00109529025191676	0.0498878284345412	-0.615734351355595	-1.54846299438108	0	120	R-HSA-373760
Glycosaminoglycan metabolism	0.00109409190371991	0.0498878284345412	-0.617207551394198	-1.55889775844198	0	126	R-HSA-1630316
Transmission across Chemical Synapses	0.00103199174406605	0.0498878284345412	-0.617251628079011	-1.63849495938062	0	269	R-HSA-112315
Metabolism of fat-soluble vitamins	0.0393120393120393	0.123390898510516	-0.617829209597156	-1.40156011838487	31	48	R-HSA-6806667
EPHA-mediated growth cone collapse	0.11749680715198	0.288681293976399	-0.61797731533569	-1.30762133583923	91	29	R-HSA-3928663
Phase 4 - resting membrane potential	0.208219178082192	0.424857794158376	-0.619098924283031	-1.22543453070374	151	19	R-HSA-5576886
Blood group systems biosynthesis	0.179972936400541	0.383942264321155	-0.61975840640487	-1.25628678679428	132	22	R-HSA-9033658
Downstream signaling of activated FGFR3	0.159001314060447	0.354176101947888	-0.620056582091406	-1.28213941820828	120	25	R-HSA-5654708
Signaling by FGFR3 in disease	0.177266576454668	0.380644432583511	-0.621151784942071	-1.25911124714399	130	22	R-HSA-5655332
Phase II - Conjugation of compounds	0.00110619469026549	0.0498878284345412	-0.6212647432116	-1.5502870186331	0	108	R-HSA-156580
SHC1 events in ERBB2 signaling	0.177266576454668	0.380644432583511	-0.621952165555763	-1.26073366578163	130	22	R-HSA-1250196
Transcriptional regulation of pluripotent stem cells	0.100381194409149	0.255728402067579	-0.623730829395245	-1.32728597935709	78	30	R-HSA-452723
O-glycosylation of TSR domain-containing proteins	0.0594184576485461	0.166574821442078	-0.624788931230986	-1.36426975858114	46	39	R-HSA-5173214
Signaling by Activin	0.222527472527473	0.440218914633523	-0.625413927335413	-1.21829651406916	161	17	R-HSA-1502540
Zinc transporters	0.270921985815603	0.500633303366297	-0.625994820686448	-1.18319097515754	190	15	R-HSA-435354
Cell-cell junction organization	0.00229095074455899	0.0498878284345412	-0.626189988777447	-1.52262387775797	1	89	R-HSA-421270
Activation of NMDA receptors and postsynaptic events	0.00227531285551763	0.0498878284345412	-0.627189258392897	-1.53586949872805	1	93	R-HSA-442755
Neuronal System	0.00101419878296146	0.0498878284345412	-0.627757221710362	-1.68924217185947	0	411	R-HSA-112316
Hyaluronan metabolism	0.214285714285714	0.43307987032125	-0.629179138017972	-1.22563108538074	155	17	R-HSA-2142845
Retinoid metabolism and transport	0.0359801488833747	0.114024046702869	-0.631009543762202	-1.41169957748933	28	44	R-HSA-975634
Metal ion SLC transporters	0.140583554376658	0.325911634188694	-0.633116960067209	-1.30065035979711	105	24	R-HSA-425410
Defective B3GALTL causes PpS	0.0552763819095477	0.158468828393571	-0.633126128670884	-1.38074234372394	43	38	R-HSA-5083635
Potassium Channels	0.00113250283125708	0.0498878284345412	-0.6338270493246	-1.56471371672227	0	103	R-HSA-1296071
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	0.0540201005025126	0.155767850240212	-0.634598499827253	-1.38395333930478	42	38	R-HSA-6814122
Regulation of insulin secretion	0.00113895216400911	0.0498878284345412	-0.636983769445625	-1.5418149124753	0	78	R-HSA-422356
Surfactant metabolism	0.0842911877394636	0.222515167634157	-0.637694870186642	-1.34934308641785	65	29	R-HSA-5683826
Molecules associated with elastic fibres	0.0532319391634981	0.15383326912447	-0.637783625169368	-1.3837148174074	41	37	R-HSA-2129379
Signal amplification	0.0685279187817259	0.187700687769571	-0.638275344392092	-1.36488127050651	53	33	R-HSA-392518
Assembly and cell surface presentation of NMDA receptors	0.034610630407911	0.111570385983241	-0.638745675375761	-1.42840410664872	27	43	R-HSA-9609736
Assembly of collagen fibrils and other multimeric structures	0.00844390832328106	0.0499027374781295	-0.639341292522848	-1.48964411144827	6	61	R-HSA-2022090
Vasopressin regulates renal water homeostasis via Aquaporins	0.0333745364647713	0.108923860302935	-0.639929878448958	-1.43105229762374	26	43	R-HSA-432040
NCAM signaling for neurite out-growth	0.00597371565113501	0.0498878284345412	-0.642528600142304	-1.50650407404547	4	63	R-HSA-375165
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	0.0309789343246592	0.103949774511389	-0.642787729920978	-1.43253993657492	24	42	R-HSA-381676
ECM proteoglycans	0.00228310502283105	0.0498878284345412	-0.642873884921935	-1.55592033718108	1	76	R-HSA-3000178
Synthesis of Leukotrienes (LT) and Eoxins (EX)	0.148299319727891	0.336624061389262	-0.644863261951497	-1.30174489974164	108	21	R-HSA-2142691
Platelet Adhesion to exposed collagen	0.202231520223152	0.420487725091562	-0.645005695438266	-1.23782260552711	144	16	R-HSA-75892
Collagen degradation	0.00594530321046373	0.0498878284345412	-0.645580800542663	-1.51868431882424	4	64	R-HSA-1442490
Sema4D in semaphorin signaling	0.124668435013263	0.301780418334687	-0.646048603277284	-1.32721661446223	93	24	R-HSA-400685
Digestion and absorption	0.101583113456464	0.257291592383941	-0.646955671557712	-1.33747250955928	76	26	R-HSA-8963743
Sema4D induced cell migration and growth-cone collapse	0.150478796169631	0.340393414783716	-0.647495548892955	-1.29069103132783	109	20	R-HSA-416572
Scavenging by Class A Receptors	0.153424657534247	0.344680052542691	-0.64833149190602	-1.28329700854252	111	19	R-HSA-3000480
Activation of GABAB receptors	0.0259579728059332	0.092797984526933	-0.648435005425961	-1.45007200886385	20	43	R-HSA-991365
GABA B receptor activation	0.0259579728059332	0.092797984526933	-0.648435005425961	-1.45007200886385	20	43	R-HSA-977444
Glucagon signaling in metabolic regulation	0.0520304568527919	0.151361329026304	-0.649585440891554	-1.38906666167878	40	33	R-HSA-163359
EPHB-mediated forward signaling	0.0272614622057001	0.095890183415224	-0.649631719727134	-1.4477926992934	21	42	R-HSA-3928662
Degradation of the extracellular matrix	0.00108342361863489	0.0498878284345412	-0.649996899614661	-1.6591879600764	0	140	R-HSA-1474228
FRS-mediated FGFR3 signaling	0.140902872777018	0.325911634188694	-0.651235624184131	-1.29814634378993	102	20	R-HSA-5654706
Digestion	0.130612244897959	0.311003650500166	-0.651955782895096	-1.31606212559306	95	21	R-HSA-8935690
Cobalamin (Cbl, vitamin B12) transport and metabolism	0.110960757780785	0.275199459751209	-0.65283139518935	-1.3233276826988	81	22	R-HSA-196741
Phospholipase C-mediated cascade; FGFR2	0.154269972451791	0.345986673259401	-0.652976780845924	-1.28498656260183	111	18	R-HSA-5654221
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	0.20709219858156	0.423876699748841	-0.653334263209331	-1.23486517531058	145	15	R-HSA-2162123
Collagen chain trimerization	0.0260545905707196	0.0928902794260438	-0.653760170159507	-1.4625974600811	20	44	R-HSA-8948216
Aquaporin-mediated transport	0.00736196319018405	0.0498878284345412	-0.6539876617983	-1.49936309131523	5	52	R-HSA-445717
Biosynthesis of specialized proresolving mediators (SPMs)	0.141095890410959	0.325911634188694	-0.654313854040703	-1.29513840068111	102	19	R-HSA-9018678
Thromboxane signalling through TP receptor	0.103448275862069	0.260396946564885	-0.654913586888631	-1.34542848501845	77	24	R-HSA-428930
Smooth Muscle Contraction	0.0275344180225282	0.0963337505214852	-0.656084449197457	-1.4574399907927	21	41	R-HSA-445355
Heparan sulfate/heparin (HS-GAG) metabolism	0.00721153846153846	0.0498878284345412	-0.656292732093229	-1.52612473279104	5	57	R-HSA-1638091
Activated point mutants of FGFR2	0.151098901098901	0.34062157773498	-0.658527737775816	-1.28280169705888	109	17	R-HSA-2033519
Biosynthesis of DHA-derived SPMs	0.151098901098901	0.34062157773498	-0.658712866344704	-1.28316232460533	109	17	R-HSA-9018677
Other interleukin signaling	0.0901856763925729	0.235235800053789	-0.65888167876684	-1.35358037551362	67	24	R-HSA-449836
SHC-mediated cascade:FGFR4	0.12859097127223	0.30786743487074	-0.659027817215839	-1.31367898131554	93	20	R-HSA-5654719
Class B/2 (Secretin family receptors)	0.00113507377979569	0.0498878284345412	-0.660770482688412	-1.6173095253418	0	94	R-HSA-373080
ADP signalling through P2Y purinoceptor 12	0.102841677943166	0.259477464348912	-0.661098108482452	-1.34008479736318	75	22	R-HSA-392170
Tight junction interactions	0.0508259212198221	0.148847340715193	-0.661705077731796	-1.40809437461086	39	30	R-HSA-420029
Defective C1GALT1C1 causes TNPS	0.13013698630137	0.310435865504359	-0.662408297990409	-1.31116041385825	94	19	R-HSA-5083632
Defective GALNT3 causes HFTC	0.140495867768595	0.325911634188694	-0.662982759863217	-1.30467722995793	101	18	R-HSA-5083625
Defective GALNT12 causes CRCS1	0.140495867768595	0.325911634188694	-0.664216249817798	-1.30710460266587	101	18	R-HSA-5083636
G beta:gamma signalling through BTK	0.139118457300275	0.325911634188694	-0.664584735882032	-1.30782974275497	100	18	R-HSA-8964315
Chondroitin sulfate/dermatan sulfate metabolism	0.00493827160493827	0.0498878284345412	-0.66498523372245	-1.51656009865422	3	50	R-HSA-1793185
Interaction between L1 and Ankyrins	0.0430379746835443	0.131822200787718	-0.665331777458077	-1.42292722087219	33	31	R-HSA-445095
Crosslinking of collagen fibrils	0.137741046831956	0.323864253483022	-0.665666613246338	-1.30995875854282	99	18	R-HSA-2243919
RUNX2 regulates bone development	0.0417721518987342	0.129257224743253	-0.666537938563936	-1.42550680526667	32	31	R-HSA-8941326
cGMP effects	0.163179916317992	0.359915278025876	-0.668611305993939	-1.28312384638395	116	16	R-HSA-418457
Diseases associated with glycosaminoglycan metabolism	0.0212765957446809	0.0809127351218008	-0.669275067782943	-1.48674191229579	16	41	R-HSA-3560782
GRB2 events in ERBB2 signaling	0.160390516039052	0.354860635823332	-0.671278549080785	-1.28824252023549	114	16	R-HSA-1963640
NPAS4 regulates expression of target genes	0.0825439783491204	0.219226112538555	-0.671368760992333	-1.36090401483014	60	22	R-HSA-9768919
PI-3K cascade:FGFR3	0.129476584022039	0.309423093327713	-0.672240174204838	-1.32289480427659	93	18	R-HSA-5654710
Insulin processing	0.0578186596583443	0.16348724455118	-0.672491818787683	-1.39056385206337	43	25	R-HSA-264876
Interleukin-6 family signaling	0.0689655172413793	0.188113843286257	-0.673638986778816	-1.38389720350284	51	24	R-HSA-6783589
RUNX2 regulates osteoblast differentiation	0.0689655172413793	0.188113843286257	-0.673859943326257	-1.38435112786604	51	24	R-HSA-8940973
Nitric oxide stimulates guanylate cyclase	0.0897959183673469	0.235154181433052	-0.674878261015457	-1.36233429016376	65	21	R-HSA-392154
Regulation of MECP2 expression and activity	0.0329113924050633	0.108757667747154	-0.675485877064859	-1.44464352125564	25	31	R-HSA-9022692
Receptor-type tyrosine-protein phosphatases	0.0998632010943912	0.255252918287938	-0.67573661131908	-1.34698560516836	72	20	R-HSA-388844
Nucleotide-like (purinergic) receptors	0.15886524822695	0.354176101947888	-0.677148383997021	-1.27987617518819	111	15	R-HSA-418038
Glycosphingolipid biosynthesis	0.1	0.255252918287938	-0.677634833993751	-1.34129957622735	72	19	R-HSA-9840309
Regulation of FZD by ubiquitination	0.0857142857142857	0.225365015745777	-0.678090270801694	-1.36881817225762	62	21	R-HSA-4641263
G-protein activation	0.0596816976127321	0.166956049611737	-0.678232404659969	-1.39333373892464	44	24	R-HSA-202040
FOXO-mediated transcription of cell cycle genes	0.125	0.302025782688766	-0.680113440833283	-1.32485030780966	90	17	R-HSA-9617828
G beta:gamma signalling through PLC beta	0.0957592339261286	0.247315186832836	-0.680885235462075	-1.35724866105563	69	20	R-HSA-418217
ADP signalling through P2Y purinoceptor 1	0.0459921156373193	0.137140126627643	-0.684322245424912	-1.41502654912023	34	25	R-HSA-418592
PI3K events in ERBB2 signaling	0.126917712691771	0.304416890405126	-0.685568564951113	-1.31566631633951	90	16	R-HSA-1963642
NCAM1 interactions	0.0111524163568773	0.0556285774856901	-0.686679754344257	-1.53035928650433	8	42	R-HSA-419037
NGF-stimulated transcription	0.0189633375474083	0.0749394544042161	-0.687710382855012	-1.50166309147447	14	39	R-HSA-9031628
EGR2 and SOX10-mediated initiation of Schwann cell myelination	0.0268199233716475	0.0948456589315405	-0.688660088910092	-1.45718395004615	20	29	R-HSA-9619665
G beta:gamma signalling through CDC42	0.0766073871409029	0.205120187609928	-0.689386655687355	-1.37419504293744	55	20	R-HSA-8964616
Inwardly rectifying K+ channels	0.0190597204574333	0.0750600709409207	-0.689795859984466	-1.48189161026297	14	35	R-HSA-1296065
WNT ligand biogenesis and trafficking	0.0448548812664908	0.135554694562831	-0.689831150899914	-1.4261103830264	33	26	R-HSA-3238698
Prostacyclin signalling through prostacyclin receptor	0.0835616438356164	0.221480559014806	-0.690015121397273	-1.36580491954043	60	19	R-HSA-392851
Constitutive Signaling by NOTCH1 HD Domain Mutants	0.136170212765957	0.321322516454921	-0.690101767149354	-1.30435932670499	95	15	R-HSA-2691232
Signaling by NOTCH1 HD Domain Mutants in Cancer	0.136170212765957	0.321322516454921	-0.690101767149354	-1.30435932670499	95	15	R-HSA-2691230
Laminin interactions	0.0254129606099111	0.0926161231116758	-0.691602124330224	-1.47171465583498	19	30	R-HSA-3000157
Activation of kainate receptors upon glutamate binding	0.0241423125794155	0.0884768550396456	-0.694072204988316	-1.47697093509978	18	30	R-HSA-451326
Neurotransmitter release cycle	0.00369913686806412	0.0498878284345412	-0.696277568888518	-1.58958230759241	2	51	R-HSA-112310
SHC-mediated cascade:FGFR3	0.0964187327823691	0.248041916491114	-0.697895331681876	-1.37338133547717	69	18	R-HSA-5654704
Netrin-1 signaling	0.002460024600246	0.0498878284345412	-0.697912311752171	-1.58780053074256	1	49	R-HSA-373752
Adrenaline,noradrenaline inhibits insulin secretion	0.0258397932816537	0.092797984526933	-0.698119494407083	-1.4678084700479	19	28	R-HSA-400042
CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	0.0258397932816537	0.092797984526933	-0.698524794404823	-1.46866062039517	19	28	R-HSA-442742
ERBB2 Regulates Cell Motility	0.117730496453901	0.288714787565454	-0.70409048328784	-1.33079935806332	82	15	R-HSA-6785631
Glutathione conjugation	0.0101522842639594	0.0545893317799784	-0.704982548450655	-1.51998482682617	7	36	R-HSA-156590
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	0.040595399188092	0.126812294606611	-0.707316911049194	-1.43377303194942	29	22	R-HSA-9609523
FGFR2 ligand binding and activation	0.0492476060191518	0.146182939133772	-0.707564641291636	-1.4104302927815	35	20	R-HSA-190241
Signaling by ERBB4	0.00120481927710843	0.0498878284345412	-0.710715473000293	-1.65406816867836	0	58	R-HSA-1236394
Phospholipase C-mediated cascade; FGFR4	0.106382978723404	0.265856129685917	-0.712563150221075	-1.34681352099189	74	15	R-HSA-5654228
Acetylcholine Neurotransmitter Release Cycle	0.0837912087912088	0.221641261963843	-0.712815172778155	-1.38855276835799	60	17	R-HSA-264642
Glucagon-type ligand receptors	0.00634517766497462	0.0498878284345412	-0.718264771898327	-1.53592981938282	4	33	R-HSA-420092
Presynaptic function of Kainate receptors	0.0435374149659864	0.132224741748551	-0.71986019527067	-1.45313649111414	31	21	R-HSA-500657
Trafficking of GluR2-containing AMPA receptors	0.0604395604395604	0.168716389992986	-0.728223884068344	-1.41856869609902	43	17	R-HSA-416993
Protein-protein interactions at synapses	0.00114810562571757	0.0498878284345412	-0.731458451253749	-1.77480810397591	0	88	R-HSA-6794362
Transcriptional Regulation by MECP2	0.00120627261761158	0.0498878284345412	-0.732814819932372	-1.70743434541305	0	61	R-HSA-8986944
Defective B3GAT3 causes JDSSDHD	0.0287277701778386	0.0982876712328767	-0.734184842027231	-1.46349390750491	20	20	R-HSA-3560801
Norepinephrine Neurotransmitter Release Cycle	0.0454545454545455	0.136467651341793	-0.73588861042199	-1.4481479337427	32	18	R-HSA-181430
Defective B4GALT7 causes EDS, progeroid type	0.0287277701778386	0.0982876712328767	-0.737088697346579	-1.46928233342284	20	20	R-HSA-3560783
Ephrin signaling	0.0301369863013699	0.10190651037989	-0.740001549657341	-1.46474725791934	21	19	R-HSA-3928664
Activation of G protein gated Potassium channels	0.00638569604086846	0.0498878284345412	-0.743631478679856	-1.57350175061886	4	29	R-HSA-1296041
G protein gated Potassium channels	0.00638569604086846	0.0498878284345412	-0.743631478679856	-1.57350175061886	4	29	R-HSA-1296059
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	0.00638569604086846	0.0498878284345412	-0.743631478679856	-1.57350175061886	4	29	R-HSA-997272
NFE2L2 regulating anti-oxidant/detoxification enzymes	0.0287671232876712	0.0982876712328767	-0.744879981308291	-1.47440354767574	20	19	R-HSA-9818027
CRMPs in Sema3A signaling	0.0432357043235704	0.131919172261685	-0.752576697995752	-1.44426081158728	30	16	R-HSA-399956
Phase 2 - plateau phase	0.0553191489361702	0.158468828393571	-0.753032034670969	-1.42330364083554	38	15	R-HSA-5576893
Neurexins and neuroligins	0.00120192307692308	0.0498878284345412	-0.754856949483024	-1.755323202576	0	57	R-HSA-6794361
A tetrasaccharide linker sequence is required for GAG synthesis	0.0118733509234828	0.0563864534983669	-0.75496847711846	-1.56077089686615	8	26	R-HSA-1971475
Ras activation upon Ca2+ influx through NMDA receptor	0.0218878248974008	0.0825196157051433	-0.754978603857994	-1.50494333823601	15	20	R-HSA-442982
Kidney development	0.00122249388753056	0.0498878284345412	-0.75723323140671	-1.71101695934481	0	46	R-HSA-9830369
Defective B3GALT6 causes EDSP2 and SEMDJL1	0.0218878248974008	0.0825196157051433	-0.758554660710277	-1.51207170307906	15	20	R-HSA-4420332
Activation of Matrix Metalloproteinases	0.00253807106598985	0.0498878284345412	-0.758972107899307	-1.62297795772643	1	33	R-HSA-1592389
Uptake and actions of bacterial toxins	0.00255427841634738	0.0498878284345412	-0.762155371235578	-1.61269774783034	1	29	R-HSA-5339562
Formation of the ureteric bud	0.0163265306122449	0.0675160492132991	-0.76929163964242	-1.55292063822629	11	21	R-HSA-9830674
Glucuronidation	0.0106100795755968	0.0556285774856901	-0.770426852849442	-1.58273435488067	7	24	R-HSA-156588
Aflatoxin activation and detoxification	0.0164158686730506	0.0675160492132991	-0.77124565720482	-1.53736941420947	11	20	R-HSA-5423646
Formation of the nephric duct	0.0206611570247934	0.079358358636875	-0.772106455457286	-1.51942067354282	14	18	R-HSA-9830364
Glutamate binding, activation of AMPA receptors and synaptic plasticity	0.00253164556962025	0.0498878284345412	-0.774486606132808	-1.65637372421571	1	31	R-HSA-399721
Trafficking of AMPA receptors	0.00253164556962025	0.0498878284345412	-0.774486606132808	-1.65637372421571	1	31	R-HSA-399719
Gastrin-CREB signalling pathway via PKC and MAPK	0.0192837465564738	0.0755232103943095	-0.779447353715043	-1.53386675477472	13	18	R-HSA-881907
IL-6-type cytokine receptor ligand interactions	0.0206043956043956	0.079358358636875	-0.783709448259238	-1.52665370425183	14	17	R-HSA-6788467
Dopamine Neurotransmitter Release Cycle	0.00804289544235925	0.0498878284345412	-0.78504973525881	-1.60161825719589	5	23	R-HSA-212676
Phase 0 - rapid depolarisation	0.00252525252525253	0.0498878284345412	-0.792839916208344	-1.69759729382982	1	32	R-HSA-5576892
Glutamate Neurotransmitter Release Cycle	0.00397877984084881	0.0498878284345412	-0.79547864198797	-1.63419975639689	2	24	R-HSA-210500
Chaperone Mediated Autophagy	0.0094722598105548	0.0527225236085996	-0.795561881197759	-1.61265078310698	6	22	R-HSA-9613829
Anchoring fibril formation	0.025531914893617	0.0926750017659109	-0.798388856186504	-1.50903243619548	17	15	R-HSA-2214320
Synaptic adhesion-like molecules	0.00816326530612245	0.0498878284345412	-0.799375978901854	-1.61365000133895	5	21	R-HSA-8849932
Nuclear signaling by ERBB4	0.00126262626262626	0.0498878284345412	-0.801214287385644	-1.71552816430881	0	32	R-HSA-1251985
Chondroitin sulfate biosynthesis	0.0109439124487004	0.0556285774856901	-0.802775124673417	-1.60021895959065	7	20	R-HSA-2022870
Negative regulation of NMDA receptor-mediated neuronal transmission	0.00816326530612245	0.0498878284345412	-0.804916849729396	-1.62483500871253	5	21	R-HSA-9617324
Serotonin Neurotransmitter Release Cycle	0.00826446280991736	0.0498878284345412	-0.819330141878322	-1.61235169998597	5	18	R-HSA-181429
GABA synthesis, release, reuptake and degradation	0.00273972602739726	0.0498878284345412	-0.838724122679089	-1.66015714347337	1	19	R-HSA-888590
Unblocking of NMDA receptors, glutamate binding and activation	0.00136054421768707	0.0498878284345412	-0.862005480251103	-1.74007623580612	0	21	R-HSA-438066
rRNA processing in the mitochondrion	0.0013531799729364	0.0498878284345412	-0.866998762613191	-1.75745754858935	0	22	R-HSA-8868766
Long-term potentiation	0.00134048257372654	0.0498878284345412	-0.870604813045183	-1.77616334449956	0	23	R-HSA-9620244
Mitochondrial RNA degradation	0.00134048257372654	0.0498878284345412	-0.871677011927504	-1.77835078973793	0	23	R-HSA-9836573
FASTK family proteins regulate processing and stability of mitochondrial RNAs	0.00137362637362637	0.0498878284345412	-0.910248740209715	-1.77315025883426	0	17	R-HSA-9837092
tRNA processing in the mitochondrion	0.00137741046831956	0.0498878284345412	-0.917520857686312	-1.80558024055071	0	18	R-HSA-6785470
